39.8,180.2,痩せ
63.1,161.8,普通
76.8,160.4,肥満
63.3,161.2,普通
80.5,151.8,肥満
82.4,177.4,肥満
45.2,161.8,痩せ
71.0,180.7,普通
62.7,171.7,普通
78.4,172.5,肥満
77.2,153.6,肥満
49.1,184.5,痩せ
60.9,152.8,肥満
54.5,156.8,普通
54.1,155.1,普通
73.5,171.1,肥満
39.9,168.1,痩せ
36.6,170.6,痩せ
65.0,172.1,普通
82.6,155.6,肥満
63.4,172.5,普通
85.7,171.0,肥満
76.6,178.8,普通
87.0,166.7,肥満
74.4,157.0,肥満
72.7,160.9,肥満
58.4,183.5,痩せ
70.2,167.4,肥満
38.4,159.5,痩せ
70.0,165.9,肥満
46.4,156.8,普通
58.0,169.0,普通
56.0,184.7,痩せ
65.9,176.9,普通
75.5,170.1,肥満
86.4,154.2,肥満
62.8,170.0,普通
87.5,168.8,肥満
36.3,163.5,痩せ
46.5,172.4,痩せ
73.1,159.4,肥満
46.6,165.2,痩せ
55.3,168.1,普通
76.9,179.9,普通
88.6,167.5,肥満
73.3,184.5,普通
65.2,160.3,肥満
69.8,159.2,肥満
74.5,184.2,普通
41.3,183.9,痩せ
88.7,164.2,肥満
51.7,180.2,痩せ
63.2,169.6,普通
72.1,156.5,肥満
38.2,152.4,痩せ
80.4,160.6,肥満
37.1,176.2,痩せ
72.9,160.9,肥満
36.6,154.2,痩せ
47.0,180.1,痩せ
58.7,166.9,普通
61.4,156.9,普通
78.4,165.7,肥満
79.5,180.2,普通
41.3,183.9,痩せ
78.9,178.3,普通
69.8,159.6,肥満
53.6,174.4,痩せ
65.0,176.6,普通
47.3,157.5,普通
88.9,184.0,肥満
39.3,174.4,痩せ
66.0,167.5,普通
42.3,183.6,痩せ
85.8,178.2,肥満
84.2,180.0,肥満
44.1,155.4,痩せ
86.8,167.2,肥満
56.5,181.9,痩せ
73.1,166.2,肥満
64.7,172.7,普通
40.9,184.4,痩せ
38.7,159.5,痩せ
60.2,150.3,肥満
68.5,161.7,肥満
59.5,155.3,普通
69.7,168.8,普通
64.8,151.9,肥満
74.0,184.8,普通
66.4,179.1,普通
40.6,171.6,痩せ
79.4,167.9,肥満
88.3,153.9,肥満
42.8,179.3,痩せ
68.4,170.2,普通
76.4,154.2,肥満
81.9,153.0,肥満
68.2,174.4,普通
51.1,174.0,痩せ
67.7,182.7,普通
45.0,169.1,痩せ
41.5,165.8,痩せ
58.0,162.8,普通
47.2,171.4,痩せ
49.0,179.0,痩せ
70.5,180.5,普通
65.5,170.6,普通
54.4,180.7,痩せ
43.4,164.0,痩せ
75.1,158.2,肥満
52.0,178.3,痩せ
49.4,168.7,痩せ
48.4,174.1,痩せ
38.5,150.5,痩せ
72.4,152.0,肥満
39.8,154.0,痩せ
42.5,160.6,痩せ
36.0,181.8,痩せ
40.1,179.3,痩せ
84.5,165.7,肥満
39.0,164.3,痩せ
40.6,172.6,痩せ
58.0,153.3,普通
74.9,155.3,肥満
75.2,155.6,肥満
77.1,180.5,普通
61.1,171.1,普通
54.9,170.3,普通
48.8,167.6,痩せ
78.2,166.1,肥満
36.8,177.9,痩せ
71.6,159.0,肥満
79.5,162.1,肥満
82.4,162.6,肥満
64.4,167.5,普通
53.0,157.1,普通
45.9,161.9,痩せ
36.8,175.8,痩せ
78.9,184.8,普通
75.5,161.6,肥満
73.0,171.0,普通
59.3,175.0,普通
79.2,150.7,肥満
72.7,164.1,肥満
41.5,157.3,痩せ
37.1,178.1,痩せ
40.4,159.6,痩せ
65.5,175.0,普通
82.8,182.4,普通
77.7,175.1,肥満
36.7,160.6,痩せ
84.0,175.0,肥満
84.1,179.2,肥満
72.6,167.2,肥満
59.6,164.0,普通
51.0,150.9,普通
67.1,175.3,普通
56.6,176.4,痩せ
74.6,153.3,肥満
80.2,180.1,普通
48.8,183.2,痩せ
64.7,174.9,普通
65.8,170.9,普通
81.0,153.6,肥満
78.7,173.0,肥満
81.4,169.3,肥満
46.7,168.8,痩せ
47.7,161.5,痩せ
78.0,183.4,普通
62.7,177.1,普通
73.1,157.9,肥満
70.9,179.4,普通
87.1,152.9,肥満
69.1,177.1,普通
48.2,184.7,痩せ
48.5,177.2,痩せ
48.4,178.0,痩せ
85.9,176.3,肥満
74.7,150.1,肥満
80.8,163.6,肥満
56.3,152.0,普通
63.4,152.9,肥満
75.2,160.8,肥満
51.0,160.1,普通
85.6,176.2,肥満
57.4,183.7,痩せ
36.9,178.9,痩せ
47.4,167.1,痩せ
55.1,169.4,普通
45.0,166.6,痩せ
88.7,153.0,肥満
49.4,173.6,痩せ
60.3,161.5,普通
44.7,172.2,痩せ
70.6,182.5,普通
55.3,171.7,普通
73.3,158.2,肥満
38.5,152.3,痩せ
60.3,181.7,痩せ
80.7,165.0,肥満
39.2,168.2,痩せ
60.5,171.3,普通
52.8,181.7,痩せ
73.5,164.0,肥満
48.3,154.0,普通
70.8,161.4,肥満
43.0,184.2,痩せ
60.7,170.8,普通
71.1,183.3,普通
88.8,154.0,肥満
69.6,153.1,肥満
75.4,169.4,肥満
40.5,155.8,痩せ
44.9,153.2,普通
79.3,184.9,普通
45.9,180.2,痩せ
86.7,158.9,肥満
80.7,161.0,肥満
66.2,171.8,普通
55.0,163.2,普通
60.5,152.0,肥満
35.4,174.6,痩せ
69.9,155.0,肥満
39.6,174.3,痩せ
37.8,184.5,痩せ
75.6,159.2,肥満
84.8,178.9,肥満
62.1,175.4,普通
38.8,154.9,痩せ
59.8,173.9,普通
40.3,166.9,痩せ
69.3,175.5,普通
59.0,162.4,普通
61.4,182.8,痩せ
84.8,165.6,肥満
69.3,160.6,肥満
71.9,181.8,普通
68.2,177.8,普通
45.3,154.0,普通
75.4,184.1,普通
68.6,179.2,普通
48.7,164.5,痩せ
74.4,172.1,肥満
71.5,153.8,肥満
37.4,165.5,痩せ
68.0,178.5,普通
86.6,184.0,肥満
46.2,163.0,痩せ
56.7,175.9,痩せ
62.4,176.4,普通
35.6,155.3,痩せ
84.4,173.9,肥満
42.3,179.0,痩せ
74.9,168.4,肥満
82.0,155.5,肥満
35.0,175.3,痩せ
79.1,164.5,肥満
60.8,169.5,普通
67.8,172.4,普通
81.4,170.5,肥満
73.8,164.7,肥満
71.2,169.7,普通
35.8,170.6,痩せ
45.2,154.7,普通
55.9,171.7,普通
63.0,177.3,普通
85.5,176.6,肥満
42.9,182.9,痩せ
72.7,173.2,普通
81.1,155.7,肥満
84.5,151.7,肥満
70.8,165.8,肥満
76.7,155.6,肥満
75.9,152.5,肥満
71.5,173.8,普通
72.7,153.4,肥満
60.2,178.1,普通
85.5,177.7,肥満
54.2,162.4,普通
49.9,167.0,痩せ
62.0,168.1,普通
62.5,165.4,普通
71.0,159.0,肥満
52.7,167.5,普通
48.1,179.8,痩せ
82.8,177.0,肥満
58.5,155.6,普通
49.6,157.0,普通
65.3,183.5,普通
81.4,180.4,肥満
75.8,167.6,肥満
47.0,175.6,痩せ
36.1,166.5,痩せ
50.1,163.7,普通
88.5,160.0,肥満
69.5,162.3,肥満
39.9,178.4,痩せ
79.6,176.2,肥満
53.2,163.1,普通
37.0,153.8,痩せ
35.8,155.2,痩せ
68.1,173.8,普通
48.0,181.1,痩せ
55.0,164.8,普通
68.7,179.4,普通
72.2,170.1,普通
68.2,157.1,肥満
53.1,171.0,痩せ
87.9,170.4,肥満
72.1,182.3,普通
69.4,175.5,普通
82.8,159.8,肥満
68.2,177.5,普通
42.9,170.4,痩せ
88.7,151.9,肥満
57.9,165.9,普通
88.9,156.4,肥満
61.6,154.0,肥満
40.2,167.2,痩せ
74.9,168.6,肥満
44.7,176.2,痩せ
45.3,166.8,痩せ
83.7,177.6,肥満
74.7,167.7,肥満
65.1,161.7,普通
87.3,174.0,肥満
41.4,156.6,痩せ
41.9,166.1,痩せ
69.7,155.0,肥満
74.0,182.5,普通
66.7,170.2,普通
40.9,158.2,痩せ
72.7,179.1,普通
71.2,170.6,普通
49.1,162.6,普通
87.2,154.8,肥満
86.1,161.4,肥満
55.8,152.7,普通
44.5,166.2,痩せ
81.1,181.9,普通
48.9,160.0,普通
48.9,169.9,痩せ
39.8,172.2,痩せ
88.4,153.9,肥満
78.6,165.8,肥満
53.3,180.6,痩せ
43.9,154.5,痩せ
51.8,181.0,痩せ
58.8,178.2,普通
63.0,168.0,普通
81.5,174.6,肥満
67.4,164.3,普通
74.4,170.9,肥満
67.4,157.6,肥満
38.7,155.9,痩せ
46.3,153.5,普通
77.8,179.5,普通
55.3,153.4,普通
41.8,150.8,痩せ
36.3,184.6,痩せ
75.7,176.4,普通
46.3,175.4,痩せ
83.3,164.8,肥満
55.0,164.3,普通
62.2,164.6,普通
76.2,153.8,肥満
36.6,152.2,痩せ
65.1,182.3,普通
36.5,170.5,痩せ
47.1,153.5,普通
47.4,179.6,痩せ
69.7,184.8,普通
75.5,158.6,肥満
63.4,152.2,肥満
75.0,178.3,普通
79.6,184.9,普通
86.7,172.0,肥満
35.0,170.4,痩せ
67.7,155.7,肥満
84.6,170.7,肥満
35.2,183.8,痩せ
71.1,178.0,普通
77.6,178.1,普通
65.6,172.9,普通
51.1,166.8,痩せ
60.5,158.5,普通
72.1,162.2,肥満
50.6,161.0,普通
41.5,183.9,痩せ
45.3,169.5,痩せ
41.4,161.2,痩せ
82.8,158.3,肥満
76.8,161.7,肥満
72.1,174.7,普通
54.7,178.4,痩せ
59.9,184.2,痩せ
86.6,159.0,肥満
80.3,157.4,肥満
79.2,183.1,普通
61.1,169.8,普通
38.4,154.7,痩せ
83.8,151.7,肥満
79.7,175.3,肥満
80.8,156.7,肥満
77.4,162.1,肥満
85.8,170.3,肥満
75.8,158.5,肥満
87.6,182.1,肥満
69.1,171.3,普通
47.9,151.7,普通
59.1,161.3,普通
70.4,155.6,肥満
57.5,175.0,普通
71.9,162.8,肥満
60.8,175.4,普通
72.2,175.7,普通
35.9,176.4,痩せ
49.5,178.8,痩せ
75.3,181.3,普通
81.1,159.0,肥満
38.7,183.9,痩せ
58.1,178.3,痩せ
85.2,160.4,肥満
73.2,172.2,普通
64.7,184.9,普通
36.2,174.0,痩せ
52.5,151.0,普通
71.4,171.1,普通
55.4,178.5,痩せ
52.9,167.5,普通
77.7,158.7,肥満
57.6,155.7,普通
35.1,153.6,痩せ
72.0,172.8,普通
85.7,174.1,肥満
77.4,169.1,肥満
73.0,176.6,普通
56.8,173.3,普通
67.7,150.8,肥満
45.0,151.0,普通
72.7,167.6,肥満
52.9,180.9,痩せ
51.3,163.1,普通
62.7,159.2,普通
69.6,184.4,普通
39.0,169.7,痩せ
64.6,162.5,普通
63.7,170.0,普通
44.1,153.1,普通
75.8,163.9,肥満
64.7,167.3,普通
84.7,183.4,肥満
55.1,180.4,痩せ
54.5,172.5,痩せ
79.4,178.1,肥満
57.1,173.1,普通
54.1,180.4,痩せ
75.8,173.2,肥満
59.3,165.6,普通
72.5,153.3,肥満
49.5,158.2,普通
67.4,164.3,普通
58.4,160.8,普通
77.0,160.1,肥満
68.6,154.2,肥満
63.5,174.5,普通
81.5,152.0,肥満
86.6,156.2,肥満
71.3,184.2,普通
74.2,183.0,普通
61.8,167.9,普通
59.5,169.7,普通
79.0,166.4,肥満
48.4,180.6,痩せ
40.6,177.9,痩せ
41.8,164.6,痩せ
53.7,175.4,痩せ
82.4,181.9,普通
77.2,169.5,肥満
57.4,177.6,痩せ
36.7,171.0,痩せ
56.3,167.9,普通
79.2,167.9,肥満
85.8,162.1,肥満
56.8,182.4,痩せ
47.0,150.1,普通
73.7,181.3,普通
61.3,167.6,普通
60.7,168.7,普通
60.2,177.9,普通
38.9,159.4,痩せ
35.6,158.8,痩せ
86.7,173.2,肥満
36.1,156.9,痩せ
87.1,180.5,肥満
58.7,150.6,肥満
65.2,184.9,普通
51.0,157.0,普通
78.6,167.2,肥満
79.5,184.5,普通
67.1,162.7,肥満
41.8,175.8,痩せ
88.0,182.5,肥満
75.3,182.9,普通
76.2,162.7,肥満
62.1,183.6,痩せ
47.0,154.0,普通
70.7,178.5,普通
86.4,170.4,肥満
65.4,179.7,普通
69.2,156.0,肥満
45.5,171.8,痩せ
58.3,178.4,痩せ
85.0,178.2,肥満
53.1,152.2,普通
47.5,179.4,痩せ
44.3,159.7,痩せ
48.2,164.7,痩せ
40.0,169.0,痩せ
62.7,182.6,普通
67.9,180.9,普通
82.4,157.7,肥満
47.5,150.7,普通
69.7,169.8,普通
56.6,174.1,普通
45.9,160.8,痩せ
83.1,158.7,肥満
36.6,163.6,痩せ
76.0,182.8,普通
51.4,163.1,普通
82.9,155.5,肥満
48.7,158.4,普通
79.6,183.0,普通
56.2,160.3,普通
76.8,172.9,肥満
44.2,172.3,痩せ
68.6,151.0,肥満
46.9,172.3,痩せ
54.1,161.5,普通
48.8,178.9,痩せ
48.7,184.0,痩せ
67.8,179.7,普通
53.5,163.9,普通
53.8,176.6,痩せ
61.2,152.3,肥満
58.4,159.2,普通
39.9,176.2,痩せ
61.7,150.0,肥満
61.3,162.5,普通
37.3,157.9,痩せ
47.6,162.0,痩せ
88.2,166.4,肥満
78.4,177.2,普通
65.0,162.4,普通
51.4,165.3,普通
47.3,164.4,痩せ
37.3,159.5,痩せ
42.8,177.0,痩せ
84.6,154.5,肥満
48.1,182.9,痩せ
59.3,183.3,痩せ
70.0,175.0,普通
65.2,152.9,肥満
55.6,152.6,普通
49.3,181.7,痩せ
83.4,163.4,肥満
49.9,157.4,普通
88.7,167.6,肥満
68.8,158.0,肥満
84.1,162.1,肥満
78.4,154.4,肥満
78.5,184.7,普通
69.1,168.2,普通
64.2,162.1,普通
47.1,165.7,痩せ
59.5,165.1,普通
80.1,155.8,肥満
74.4,184.9,普通
61.2,161.2,普通
64.1,181.6,普通
35.0,160.8,痩せ
56.9,178.3,痩せ
38.4,167.7,痩せ
67.2,155.1,肥満
68.9,161.4,肥満
53.2,170.1,痩せ
47.9,152.2,普通
63.5,167.6,普通
37.6,168.1,痩せ
50.6,184.6,痩せ
59.9,172.6,普通
61.8,174.8,普通
59.0,159.5,普通
37.2,151.8,痩せ
50.6,152.0,普通
35.9,173.4,痩せ
37.7,164.7,痩せ
77.7,175.2,肥満
52.2,182.0,痩せ
54.9,180.3,痩せ
52.5,151.5,普通
36.4,174.6,痩せ
76.9,177.4,普通
58.9,183.1,痩せ
76.7,174.5,肥満
73.8,172.8,普通
60.6,162.4,普通
69.6,183.8,普通
70.1,154.1,肥満
49.4,166.8,痩せ
66.4,154.1,肥満
40.4,155.3,痩せ
85.5,171.2,肥満
37.1,153.8,痩せ
63.5,160.9,普通
82.5,167.4,肥満
82.4,167.5,肥満
84.5,175.3,肥満
83.7,156.5,肥満
37.7,160.6,痩せ
83.0,156.5,肥満
41.5,162.4,痩せ
64.8,156.4,肥満
70.1,177.7,普通
51.5,164.2,普通
86.6,183.4,肥満
63.2,151.8,肥満
60.5,167.2,普通
39.5,177.3,痩せ
75.4,173.8,普通
51.7,181.5,痩せ
37.5,164.7,痩せ
53.9,181.7,痩せ
50.8,177.5,痩せ
84.2,180.3,肥満
85.8,167.0,肥満
75.1,166.1,肥満
63.0,182.8,普通
78.6,178.4,普通
65.2,166.0,普通
84.7,184.4,普通
86.4,182.6,肥満
36.8,163.5,痩せ
35.1,180.9,痩せ
53.4,152.0,普通
65.5,184.3,普通
85.5,174.9,肥満
67.9,164.8,肥満
65.5,167.6,普通
77.5,171.9,肥満
79.5,171.2,肥満
82.4,169.4,肥満
58.8,174.7,普通
57.6,153.5,普通
73.8,172.7,普通
71.8,163.7,肥満
84.4,151.7,肥満
41.1,159.1,痩せ
62.6,172.7,普通
39.7,168.7,痩せ
86.8,155.8,肥満
44.8,168.3,痩せ
88.9,168.6,肥満
67.8,181.6,普通
38.7,169.4,痩せ
65.1,153.9,肥満
44.9,179.5,痩せ
72.3,151.8,肥満
39.5,175.8,痩せ
59.5,173.7,普通
37.9,179.8,痩せ
77.6,177.9,普通
83.9,173.9,肥満
80.5,152.8,肥満
40.7,157.7,痩せ
87.2,178.4,肥満
76.4,150.0,肥満
50.7,176.1,痩せ
67.0,160.9,肥満
86.3,156.9,肥満
51.1,155.1,普通
39.8,159.5,痩せ
78.0,151.8,肥満
75.9,169.1,肥満
39.7,170.4,痩せ
65.9,151.8,肥満
52.9,175.9,痩せ
54.3,152.3,普通
71.1,175.8,普通
36.4,164.9,痩せ
85.2,161.4,肥満
62.2,176.6,普通
63.6,182.8,普通
58.0,153.1,普通
69.5,175.3,普通
63.3,166.2,普通
58.6,152.7,肥満
65.8,152.8,肥満
75.7,157.0,肥満
49.1,175.3,痩せ
42.8,150.9,普通
51.7,152.3,普通
64.8,154.1,肥満
57.8,182.9,痩せ
60.5,163.4,普通
74.9,170.4,肥満
57.5,158.4,普通
66.5,181.5,普通
83.7,154.6,肥満
45.8,154.5,普通
56.1,165.4,普通
82.9,170.7,肥満
84.6,163.1,肥満
38.6,156.8,痩せ
69.4,162.6,肥満
42.5,153.0,痩せ
50.7,179.6,痩せ
45.7,153.5,普通
64.0,183.4,普通
38.2,174.1,痩せ
55.0,152.9,普通
37.4,165.2,痩せ
58.4,179.3,痩せ
70.0,166.7,肥満
87.4,160.5,肥満
66.4,181.1,普通
86.6,158.7,肥満
73.0,184.8,普通
84.1,175.9,肥満
54.8,156.7,普通
54.3,174.8,痩せ
76.8,167.9,肥満
35.1,169.0,痩せ
71.9,181.1,普通
43.7,153.8,痩せ
35.6,178.1,痩せ
75.7,177.0,普通
38.9,162.8,痩せ
54.5,177.7,痩せ
59.3,152.7,肥満
65.5,150.6,肥満
88.4,180.3,肥満
46.9,174.8,痩せ
67.1,157.1,肥満
63.0,172.8,普通
42.4,153.2,痩せ
50.8,161.0,普通
43.5,184.6,痩せ
76.6,183.9,普通
80.7,163.9,肥満
43.5,163.0,痩せ
46.9,183.2,痩せ
69.1,171.6,普通
47.4,153.5,普通
77.9,180.6,普通
60.6,170.3,普通
58.3,170.3,普通
82.5,171.2,肥満
81.7,168.9,肥満
35.4,182.5,痩せ
60.6,171.5,普通
63.1,175.6,普通
79.4,160.3,肥満
75.4,160.3,肥満
52.2,157.8,普通
42.8,177.2,痩せ
69.8,182.7,普通
71.4,152.7,肥満
45.2,171.7,痩せ
82.6,179.2,肥満
79.8,156.3,肥満
88.9,176.0,肥満
37.8,168.8,痩せ
86.2,164.3,肥満
38.4,166.1,痩せ
87.7,166.0,肥満
57.0,184.1,痩せ
83.9,173.6,肥満
37.5,175.6,痩せ
38.6,161.2,痩せ
43.5,165.7,痩せ
80.8,163.1,肥満
58.6,168.0,普通
52.6,154.9,普通
51.7,167.7,痩せ
79.1,155.9,肥満
75.0,159.2,肥満
61.4,180.2,普通
35.1,154.8,痩せ
42.5,178.9,痩せ
44.1,158.8,痩せ
70.6,182.6,普通
72.4,150.4,肥満
44.3,181.9,痩せ
44.3,158.6,痩せ
76.5,150.4,肥満
58.2,183.2,痩せ
49.6,156.0,普通
62.0,160.7,普通
40.0,158.7,痩せ
66.7,164.2,普通
45.9,151.3,普通
41.8,161.2,痩せ
58.1,177.2,普通
68.4,168.0,普通
83.6,175.6,肥満
41.1,180.5,痩せ
67.2,159.8,肥満
50.2,169.6,痩せ
52.1,183.7,痩せ
43.4,167.1,痩せ
65.7,170.7,普通
70.2,183.7,普通
77.6,175.5,肥満
62.2,175.0,普通
83.6,167.2,肥満
70.5,180.0,普通
85.1,160.5,肥満
40.3,181.8,痩せ
54.2,151.9,普通
67.4,170.8,普通
75.0,164.9,肥満
67.0,153.9,肥満
86.6,165.0,肥満
87.6,182.3,肥満
88.3,170.9,肥満
59.4,169.6,普通
70.5,159.1,肥満
44.0,157.0,痩せ
53.2,155.2,普通
74.0,170.2,肥満
50.7,172.9,痩せ
79.1,166.6,肥満
88.5,171.0,肥満
46.9,166.5,痩せ
50.0,159.6,普通
71.7,160.6,肥満
68.8,184.2,普通
85.1,172.4,肥満
88.9,156.4,肥満
52.0,157.0,普通
68.4,184.2,普通
87.7,172.0,肥満
38.2,171.1,痩せ
40.4,161.5,痩せ
38.6,161.7,痩せ
39.7,176.0,痩せ
81.5,157.1,肥満
54.3,165.1,普通
74.7,154.2,肥満
60.2,182.6,痩せ
49.5,158.7,普通
88.1,151.9,肥満
57.0,172.0,普通
55.2,168.0,普通
87.4,168.7,肥満
69.0,159.8,肥満
68.0,169.5,普通
87.0,162.6,肥満
60.9,178.9,普通
44.7,158.3,痩せ
84.1,162.8,肥満
72.3,180.3,普通
82.8,161.2,肥満
59.4,159.2,普通
88.5,163.8,肥満
80.5,169.6,肥満
68.9,178.9,普通
44.3,175.2,痩せ
75.2,178.7,普通
59.0,155.2,普通
61.3,151.9,肥満
76.5,161.2,肥満
82.7,178.4,肥満
42.0,155.6,痩せ
72.8,158.1,肥満
49.2,180.7,痩せ
59.6,156.4,普通
39.3,171.9,痩せ
84.6,157.0,肥満
75.7,172.7,肥満
70.0,162.8,肥満
64.2,152.9,肥満
58.5,161.9,普通
75.2,157.7,肥満
51.2,157.2,普通
88.8,152.2,肥満
39.6,155.5,痩せ
77.4,182.3,普通
69.4,179.4,普通
64.4,164.8,普通
36.9,182.0,痩せ
73.9,163.2,肥満
74.9,153.2,肥満
73.0,150.3,肥満
54.3,163.7,普通
69.6,179.6,普通
87.6,163.2,肥満
53.2,154.1,普通
69.8,172.0,普通
52.1,157.1,普通
77.6,178.8,普通
46.8,165.4,痩せ
77.9,151.7,肥満
63.0,165.0,普通
53.9,158.7,普通
38.7,161.4,痩せ
45.1,166.8,痩せ
35.4,152.8,痩せ
51.8,153.1,普通
78.5,169.4,肥満
77.8,171.3,肥満
54.4,150.9,普通
62.9,159.6,普通
87.2,163.6,肥満
83.5,184.2,普通
77.7,160.8,肥満
69.5,160.2,肥満
41.3,156.1,痩せ
81.6,157.5,肥満
81.1,179.7,肥満
76.6,158.2,肥満
66.4,151.0,肥満
86.7,175.5,肥満
50.0,183.4,痩せ
48.2,152.0,普通
36.7,176.2,痩せ
42.2,180.2,痩せ
77.2,177.6,普通
43.2,162.7,痩せ
57.0,178.6,痩せ
79.1,184.1,普通
54.9,175.4,痩せ
55.8,160.3,普通
52.4,177.6,痩せ
82.5,170.0,肥満
72.2,181.6,普通
72.1,165.2,肥満
74.9,183.7,普通
35.8,178.3,痩せ
67.1,157.0,肥満
75.8,156.7,肥満
55.7,176.4,痩せ
61.8,150.5,肥満
82.0,160.9,肥満
51.4,174.8,痩せ
69.7,153.0,肥満
45.2,151.1,普通
60.6,179.2,普通
55.0,153.7,普通
73.8,152.8,肥満
58.9,162.9,普通
36.7,171.7,痩せ
71.0,182.4,普通
54.4,158.1,普通
68.2,172.1,普通
57.0,179.5,痩せ
54.0,165.8,普通
75.8,162.9,肥満
66.9,166.8,普通
39.1,178.6,痩せ
73.2,170.3,肥満
45.4,177.9,痩せ
70.9,150.6,肥満
60.2,182.5,痩せ
68.4,159.6,肥満
40.8,172.1,痩せ
70.4,169.1,普通
66.7,168.1,普通
78.9,179.8,普通
78.3,184.2,普通
39.2,176.4,痩せ
80.1,176.9,肥満
48.9,159.8,普通
59.3,157.3,普通
71.2,181.3,普通
77.4,156.0,肥満
85.3,175.9,肥満
57.2,161.2,普通
47.8,155.6,普通
54.2,179.7,痩せ
78.4,179.6,普通
39.7,165.3,痩せ
62.4,168.1,普通
54.3,181.4,痩せ
53.9,154.8,普通
87.5,156.0,肥満
81.3,174.7,肥満
42.6,154.0,痩せ
43.7,177.0,痩せ
45.5,160.4,痩せ
84.7,155.6,肥満
43.3,162.9,痩せ
56.4,158.7,普通
43.1,175.6,痩せ
63.3,170.6,普通
47.7,151.4,普通
63.3,177.9,普通
69.9,161.2,肥満
80.5,173.7,肥満
61.9,159.7,普通
52.9,165.9,普通
44.2,155.1,痩せ
35.6,166.4,痩せ
77.4,173.5,肥満
64.4,177.7,普通
62.0,176.3,普通
42.2,183.1,痩せ
62.9,184.2,普通
60.3,177.7,普通
74.1,174.3,普通
53.3,181.4,痩せ
76.6,155.7,肥満
38.0,171.9,痩せ
71.0,159.6,肥満
83.3,153.5,肥満
76.0,169.3,肥満
80.8,181.1,普通
67.4,171.0,普通
45.9,154.4,普通
44.0,182.2,痩せ
68.0,161.6,肥満
80.5,181.8,普通
69.0,172.7,普通
50.1,177.6,痩せ
46.2,170.0,痩せ
66.8,175.5,普通
81.8,152.0,肥満
85.2,184.2,肥満
86.1,172.1,肥満
75.7,165.4,肥満
85.1,184.5,普通
85.9,172.2,肥満
46.9,183.1,痩せ
82.8,158.2,肥満
79.5,157.5,肥満
63.1,166.3,普通
38.0,173.2,痩せ
44.2,150.7,普通
36.6,157.6,痩せ
51.9,151.2,普通
76.5,175.0,普通
60.2,159.5,普通
67.2,166.6,普通
45.6,153.3,普通
74.5,173.0,普通
87.5,177.7,肥満
67.1,165.4,普通
87.8,155.5,肥満
51.1,152.1,普通
81.5,177.8,肥満
49.4,177.1,痩せ
74.1,154.7,肥満
76.3,159.9,肥満
49.6,162.1,普通
66.2,153.0,肥満
65.9,178.9,普通
69.0,165.4,肥満
86.6,161.7,肥満
48.0,176.3,痩せ
35.4,169.2,痩せ
43.9,182.3,痩せ
43.8,170.5,痩せ
86.2,156.3,肥満
57.1,153.9,普通
37.8,164.6,痩せ
37.8,164.3,痩せ
77.7,181.2,普通
66.5,168.6,普通
67.6,157.7,肥満
36.3,169.3,痩せ
79.2,166.5,肥満
54.3,162.3,普通
80.6,166.1,肥満
54.8,183.3,痩せ
70.8,167.3,肥満
43.5,158.1,痩せ
38.7,172.2,痩せ
84.2,168.8,肥満
41.8,155.2,痩せ
78.2,177.5,普通
42.4,173.3,痩せ
51.6,156.6,普通
73.1,179.1,普通
46.8,160.2,痩せ
83.5,169.6,肥満
63.0,163.4,普通
58.4,179.8,痩せ
60.6,161.2,普通
39.2,164.0,痩せ
50.7,168.4,痩せ
45.9,180.7,痩せ
57.9,175.8,普通
68.2,158.1,肥満
48.1,172.2,痩せ
43.9,173.4,痩せ
70.2,177.6,普通
40.1,152.2,痩せ
68.6,159.9,肥満
44.3,168.3,痩せ
60.1,155.8,普通
62.5,182.3,普通
69.6,183.3,普通
74.0,160.4,肥満
84.1,164.0,肥満
44.5,181.7,痩せ
75.8,154.7,肥満
44.5,167.0,痩せ
36.8,157.9,痩せ
48.9,183.6,痩せ
53.0,151.1,普通
43.1,156.8,痩せ
81.2,152.5,肥満
83.5,168.7,肥満
72.1,167.1,肥満
43.7,180.6,痩せ
74.0,174.1,普通
68.1,154.7,肥満
53.2,168.1,普通
86.0,184.7,肥満
62.1,152.2,肥満
77.4,170.1,肥満
58.5,168.0,普通
63.0,154.8,肥満
41.5,175.8,痩せ
74.0,168.5,肥満
70.9,171.1,普通
49.6,172.8,痩せ
68.1,153.3,肥満
69.9,170.6,普通
35.5,159.1,痩せ
40.8,183.0,痩せ
81.2,180.9,普通
39.2,178.0,痩せ
66.9,177.2,普通
68.2,153.8,肥満
65.5,177.9,普通
41.7,181.0,痩せ
54.8,174.4,痩せ
87.8,164.4,肥満
53.0,179.0,痩せ
41.9,173.4,痩せ
79.9,158.7,肥満
83.8,158.8,肥満
75.3,151.7,肥満
55.7,154.6,普通
43.5,158.7,痩せ
69.8,166.3,肥満
38.5,173.5,痩せ
81.4,156.6,肥満
62.9,155.9,肥満
81.1,168.5,肥満
69.8,156.7,肥満
53.2,151.1,普通
63.0,164.9,普通
52.1,184.6,痩せ
65.5,155.1,肥満
62.9,157.8,肥満
72.7,175.9,普通
58.0,150.5,肥満
88.1,183.8,肥満
83.1,180.7,肥満
45.8,156.3,普通
72.9,162.4,肥満
47.7,166.8,痩せ
37.2,177.8,痩せ
40.6,159.5,痩せ
81.1,175.2,肥満
61.2,158.3,普通
52.5,157.4,普通
83.3,151.2,肥満
67.8,183.9,普通
